,Mood_Swings_High,Mood_Swings_Low,Mood_Swings_Medium
41239,TRUE,FALSE,FALSE
41240,FALSE,FALSE,TRUE
41241,FALSE,FALSE,TRUE
41242,FALSE,FALSE,TRUE
41243,FALSE,FALSE,TRUE
41244,FALSE,TRUE,FALSE
41245,TRUE,FALSE,FALSE
41246,FALSE,TRUE,FALSE
41247,FALSE,TRUE,FALSE
41248,TRUE,FALSE,FALSE
41249,FALSE,TRUE,FALSE
41250,FALSE,TRUE,FALSE
41251,TRUE,FALSE,FALSE
41252,FALSE,FALSE,TRUE
41253,TRUE,FALSE,FALSE
41254,FALSE,TRUE,FALSE
41255,FALSE,TRUE,FALSE
41256,FALSE,TRUE,FALSE
41257,FALSE,TRUE,FALSE
41258,FALSE,TRUE,FALSE
41259,FALSE,TRUE,FALSE
41260,FALSE,FALSE,TRUE
41261,FALSE,TRUE,FALSE
41262,TRUE,FALSE,FALSE
41263,FALSE,TRUE,FALSE
41264,TRUE,FALSE,FALSE
41265,FALSE,FALSE,TRUE
41266,TRUE,FALSE,FALSE
41267,FALSE,TRUE,FALSE
41268,FALSE,FALSE,TRUE
41269,TRUE,FALSE,FALSE
41270,FALSE,FALSE,TRUE
41271,FALSE,FALSE,TRUE
41272,TRUE,FALSE,FALSE
41273,FALSE,FALSE,TRUE
41274,FALSE,TRUE,FALSE
41275,FALSE,TRUE,FALSE
41276,FALSE,FALSE,TRUE
41277,FALSE,TRUE,FALSE
41278,FALSE,FALSE,TRUE
41279,FALSE,TRUE,FALSE
41280,TRUE,FALSE,FALSE
41281,FALSE,FALSE,TRUE
41282,FALSE,FALSE,TRUE
41283,FALSE,FALSE,TRUE
41284,FALSE,FALSE,TRUE
41285,FALSE,TRUE,FALSE
41286,FALSE,TRUE,FALSE
41287,TRUE,FALSE,FALSE
41288,TRUE,FALSE,FALSE
41289,FALSE,TRUE,FALSE
41290,FALSE,FALSE,TRUE
41291,FALSE,FALSE,TRUE
41292,TRUE,FALSE,FALSE
41293,TRUE,FALSE,FALSE
41294,FALSE,TRUE,FALSE
41295,FALSE,TRUE,FALSE
41296,TRUE,FALSE,FALSE
41297,FALSE,TRUE,FALSE
41298,FALSE,TRUE,FALSE
41299,TRUE,FALSE,FALSE
41300,FALSE,TRUE,FALSE
41301,FALSE,FALSE,TRUE
41302,TRUE,FALSE,FALSE
41303,FALSE,FALSE,TRUE
41304,FALSE,FALSE,TRUE
41305,TRUE,FALSE,FALSE
41306,FALSE,TRUE,FALSE
41307,TRUE,FALSE,FALSE
41308,FALSE,TRUE,FALSE
41309,FALSE,TRUE,FALSE
41310,TRUE,FALSE,FALSE
41311,TRUE,FALSE,FALSE
41312,FALSE,FALSE,TRUE
41313,FALSE,TRUE,FALSE
41314,FALSE,TRUE,FALSE
41315,FALSE,TRUE,FALSE
41316,FALSE,TRUE,FALSE
41317,FALSE,FALSE,TRUE
41318,FALSE,FALSE,TRUE
41319,TRUE,FALSE,FALSE
41320,FALSE,FALSE,TRUE
41321,TRUE,FALSE,FALSE
41322,FALSE,FALSE,TRUE
41323,FALSE,TRUE,FALSE
41324,TRUE,FALSE,FALSE
41325,TRUE,FALSE,FALSE
41326,FALSE,TRUE,FALSE
41327,TRUE,FALSE,FALSE
41328,TRUE,FALSE,FALSE
41329,TRUE,FALSE,FALSE
41330,TRUE,FALSE,FALSE
41331,FALSE,FALSE,TRUE
41332,TRUE,FALSE,FALSE
41333,FALSE,FALSE,TRUE
41334,FALSE,FALSE,TRUE
41335,FALSE,FALSE,TRUE
41336,FALSE,FALSE,TRUE
41337,TRUE,FALSE,FALSE
41338,FALSE,FALSE,TRUE
41339,FALSE,TRUE,FALSE
41340,FALSE,FALSE,TRUE
41341,FALSE,TRUE,FALSE
41342,FALSE,TRUE,FALSE
41343,FALSE,FALSE,TRUE
41344,FALSE,FALSE,TRUE
41345,TRUE,FALSE,FALSE
41346,TRUE,FALSE,FALSE
41347,FALSE,FALSE,TRUE
41348,FALSE,FALSE,TRUE
41349,FALSE,FALSE,TRUE
41350,FALSE,TRUE,FALSE
41351,FALSE,TRUE,FALSE
41352,TRUE,FALSE,FALSE
41353,FALSE,TRUE,FALSE
41354,FALSE,FALSE,TRUE
41355,TRUE,FALSE,FALSE
41356,FALSE,TRUE,FALSE
41357,FALSE,TRUE,FALSE
41358,FALSE,TRUE,FALSE
41359,TRUE,FALSE,FALSE
41360,TRUE,FALSE,FALSE
41361,FALSE,FALSE,TRUE
41362,FALSE,FALSE,TRUE
41363,FALSE,FALSE,TRUE
41364,FALSE,TRUE,FALSE
41365,FALSE,TRUE,FALSE
41366,FALSE,TRUE,FALSE
41367,TRUE,FALSE,FALSE
41368,FALSE,TRUE,FALSE
41369,FALSE,TRUE,FALSE
41370,TRUE,FALSE,FALSE
41371,FALSE,FALSE,TRUE
41372,TRUE,FALSE,FALSE
41373,FALSE,TRUE,FALSE
41374,FALSE,TRUE,FALSE
41375,FALSE,FALSE,TRUE
41376,FALSE,TRUE,FALSE
41377,TRUE,FALSE,FALSE
41378,TRUE,FALSE,FALSE
41379,TRUE,FALSE,FALSE
41380,TRUE,FALSE,FALSE
41381,FALSE,FALSE,TRUE
41382,FALSE,TRUE,FALSE
41383,FALSE,FALSE,TRUE
41384,FALSE,TRUE,FALSE
41385,FALSE,FALSE,TRUE
41386,FALSE,TRUE,FALSE
41387,FALSE,TRUE,FALSE
41388,TRUE,FALSE,FALSE
41389,FALSE,FALSE,TRUE
41390,FALSE,FALSE,TRUE
41391,FALSE,FALSE,TRUE
41392,FALSE,TRUE,FALSE
41393,FALSE,TRUE,FALSE
41394,FALSE,FALSE,TRUE
41395,FALSE,FALSE,TRUE
41396,FALSE,TRUE,FALSE
41397,FALSE,TRUE,FALSE
41398,FALSE,FALSE,TRUE
41399,TRUE,FALSE,FALSE
41400,FALSE,TRUE,FALSE
41401,FALSE,TRUE,FALSE
41402,FALSE,FALSE,TRUE
41403,FALSE,TRUE,FALSE
41404,TRUE,FALSE,FALSE
41405,FALSE,TRUE,FALSE
41406,TRUE,FALSE,FALSE
41407,TRUE,FALSE,FALSE
41408,FALSE,TRUE,FALSE
41409,FALSE,FALSE,TRUE
41410,FALSE,FALSE,TRUE
41411,TRUE,FALSE,FALSE
41412,FALSE,FALSE,TRUE
41413,TRUE,FALSE,FALSE
41414,FALSE,FALSE,TRUE
41415,FALSE,FALSE,TRUE
41416,FALSE,TRUE,FALSE
41417,TRUE,FALSE,FALSE
41418,TRUE,FALSE,FALSE
41419,TRUE,FALSE,FALSE
41420,FALSE,FALSE,TRUE
41421,TRUE,FALSE,FALSE
41422,TRUE,FALSE,FALSE
41423,FALSE,TRUE,FALSE
41424,FALSE,TRUE,FALSE
41425,FALSE,TRUE,FALSE
41426,FALSE,TRUE,FALSE
41427,FALSE,TRUE,FALSE
41428,TRUE,FALSE,FALSE
41429,TRUE,FALSE,FALSE
41430,TRUE,FALSE,FALSE
41431,TRUE,FALSE,FALSE
41432,FALSE,TRUE,FALSE
41433,FALSE,FALSE,TRUE
41434,TRUE,FALSE,FALSE
41435,TRUE,FALSE,FALSE
41436,TRUE,FALSE,FALSE
41437,FALSE,FALSE,TRUE
41438,FALSE,FALSE,TRUE
41439,FALSE,TRUE,FALSE
41440,FALSE,FALSE,TRUE
41441,FALSE,TRUE,FALSE
41442,FALSE,FALSE,TRUE
41443,TRUE,FALSE,FALSE
41444,FALSE,TRUE,FALSE
41445,FALSE,FALSE,TRUE
41446,FALSE,FALSE,TRUE
41447,FALSE,FALSE,TRUE
41448,TRUE,FALSE,FALSE
41449,FALSE,FALSE,TRUE
41450,FALSE,TRUE,FALSE
41451,FALSE,FALSE,TRUE
41452,FALSE,FALSE,TRUE
41453,FALSE,TRUE,FALSE
41454,TRUE,FALSE,FALSE
41455,TRUE,FALSE,FALSE
41456,FALSE,FALSE,TRUE
41457,FALSE,FALSE,TRUE
41458,FALSE,TRUE,FALSE
41459,FALSE,FALSE,TRUE
41460,TRUE,FALSE,FALSE
41461,TRUE,FALSE,FALSE
41462,TRUE,FALSE,FALSE
41463,FALSE,TRUE,FALSE
41464,FALSE,FALSE,TRUE
41465,FALSE,FALSE,TRUE
41466,TRUE,FALSE,FALSE
41467,FALSE,FALSE,TRUE
41468,TRUE,FALSE,FALSE
41469,TRUE,FALSE,FALSE
41470,TRUE,FALSE,FALSE
41471,TRUE,FALSE,FALSE
41472,TRUE,FALSE,FALSE
41473,FALSE,TRUE,FALSE
41474,FALSE,FALSE,TRUE
41475,FALSE,FALSE,TRUE
41476,FALSE,TRUE,FALSE
41477,FALSE,FALSE,TRUE
41478,FALSE,FALSE,TRUE
41479,TRUE,FALSE,FALSE
41480,FALSE,FALSE,TRUE
41481,TRUE,FALSE,FALSE
41482,FALSE,TRUE,FALSE
41483,FALSE,TRUE,FALSE
41484,FALSE,TRUE,FALSE
41485,TRUE,FALSE,FALSE
41486,FALSE,FALSE,TRUE
41487,FALSE,FALSE,TRUE
41488,FALSE,TRUE,FALSE
41489,TRUE,FALSE,FALSE
41490,FALSE,TRUE,FALSE
41491,FALSE,TRUE,FALSE
41492,FALSE,TRUE,FALSE
41493,FALSE,FALSE,TRUE
41494,FALSE,FALSE,TRUE
41495,TRUE,FALSE,FALSE
41496,TRUE,FALSE,FALSE
41497,FALSE,TRUE,FALSE
41498,TRUE,FALSE,FALSE
41499,TRUE,FALSE,FALSE
41500,TRUE,FALSE,FALSE
41501,TRUE,FALSE,FALSE
41502,FALSE,FALSE,TRUE
41503,TRUE,FALSE,FALSE
41504,TRUE,FALSE,FALSE
41505,FALSE,TRUE,FALSE
41506,FALSE,TRUE,FALSE
41507,FALSE,TRUE,FALSE
41508,TRUE,FALSE,FALSE
41509,FALSE,TRUE,FALSE
41510,TRUE,FALSE,FALSE
41511,TRUE,FALSE,FALSE
41512,FALSE,FALSE,TRUE
41513,FALSE,TRUE,FALSE
41514,TRUE,FALSE,FALSE
41515,FALSE,FALSE,TRUE
41516,TRUE,FALSE,FALSE
41517,FALSE,FALSE,TRUE
41518,FALSE,TRUE,FALSE
41519,FALSE,TRUE,FALSE
41520,FALSE,TRUE,FALSE
41521,FALSE,FALSE,TRUE
41522,FALSE,TRUE,FALSE
41523,FALSE,FALSE,TRUE
41524,FALSE,FALSE,TRUE
41525,FALSE,FALSE,TRUE
41526,FALSE,TRUE,FALSE
41527,FALSE,FALSE,TRUE
41528,TRUE,FALSE,FALSE
41529,TRUE,FALSE,FALSE
41530,FALSE,FALSE,TRUE
41531,FALSE,TRUE,FALSE
41532,FALSE,TRUE,FALSE
41533,FALSE,FALSE,TRUE
41534,TRUE,FALSE,FALSE
41535,FALSE,FALSE,TRUE
41536,TRUE,FALSE,FALSE
41537,FALSE,FALSE,TRUE
41538,TRUE,FALSE,FALSE
41539,FALSE,FALSE,TRUE
41540,FALSE,FALSE,TRUE
41541,FALSE,FALSE,TRUE
41542,FALSE,TRUE,FALSE
41543,FALSE,TRUE,FALSE
41544,TRUE,FALSE,FALSE
41545,FALSE,FALSE,TRUE
41546,FALSE,FALSE,TRUE
41547,FALSE,TRUE,FALSE
41548,FALSE,FALSE,TRUE
41549,FALSE,FALSE,TRUE
41550,TRUE,FALSE,FALSE
41551,FALSE,TRUE,FALSE
41552,TRUE,FALSE,FALSE
41553,FALSE,FALSE,TRUE
41554,TRUE,FALSE,FALSE
41555,FALSE,TRUE,FALSE
41556,TRUE,FALSE,FALSE
41557,FALSE,TRUE,FALSE
41558,FALSE,FALSE,TRUE
41559,FALSE,TRUE,FALSE
41560,FALSE,TRUE,FALSE
41561,FALSE,FALSE,TRUE
41562,FALSE,TRUE,FALSE
41563,TRUE,FALSE,FALSE
41564,FALSE,FALSE,TRUE
41565,FALSE,FALSE,TRUE
41566,TRUE,FALSE,FALSE
41567,TRUE,FALSE,FALSE
41568,FALSE,FALSE,TRUE
41569,FALSE,TRUE,FALSE
41570,FALSE,FALSE,TRUE
41571,FALSE,TRUE,FALSE
41572,FALSE,TRUE,FALSE
41573,FALSE,TRUE,FALSE
41574,FALSE,FALSE,TRUE
41575,FALSE,FALSE,TRUE
41576,FALSE,FALSE,TRUE
41577,FALSE,FALSE,TRUE
41578,FALSE,FALSE,TRUE
41579,TRUE,FALSE,FALSE
41580,FALSE,FALSE,TRUE
41581,FALSE,FALSE,TRUE
41582,FALSE,TRUE,FALSE
41583,TRUE,FALSE,FALSE
41584,FALSE,FALSE,FALSE
41585,FALSE,TRUE,FALSE
41586,FALSE,TRUE,FALSE
41587,TRUE,FALSE,FALSE
41588,TRUE,FALSE,FALSE
41589,TRUE,FALSE,FALSE
41590,TRUE,FALSE,FALSE
41591,FALSE,TRUE,FALSE
41592,FALSE,TRUE,FALSE
41593,TRUE,FALSE,FALSE
41594,TRUE,FALSE,FALSE
41595,TRUE,FALSE,FALSE
41596,TRUE,FALSE,FALSE
41597,FALSE,FALSE,TRUE
41598,FALSE,FALSE,TRUE
41599,FALSE,TRUE,FALSE
41600,FALSE,TRUE,FALSE
41601,FALSE,FALSE,TRUE
41602,TRUE,FALSE,FALSE
41603,FALSE,TRUE,FALSE
41604,FALSE,TRUE,FALSE
41605,TRUE,FALSE,FALSE
41606,FALSE,FALSE,TRUE
41607,TRUE,FALSE,FALSE
41608,FALSE,TRUE,FALSE
41609,FALSE,TRUE,FALSE
41610,FALSE,FALSE,TRUE
41611,TRUE,FALSE,FALSE
41612,TRUE,FALSE,FALSE
41613,FALSE,TRUE,FALSE
41614,FALSE,TRUE,FALSE
41615,FALSE,TRUE,FALSE
41616,FALSE,FALSE,TRUE
41617,FALSE,TRUE,FALSE
41618,FALSE,TRUE,FALSE
41619,FALSE,TRUE,FALSE
41620,FALSE,FALSE,TRUE
41621,FALSE,TRUE,FALSE
41622,FALSE,FALSE,TRUE
41623,FALSE,FALSE,TRUE
41624,FALSE,TRUE,FALSE
41625,FALSE,TRUE,FALSE
41626,FALSE,FALSE,TRUE
41627,FALSE,FALSE,TRUE
41628,TRUE,FALSE,FALSE
41629,TRUE,FALSE,FALSE
41630,FALSE,FALSE,TRUE
41631,FALSE,FALSE,TRUE
41632,TRUE,FALSE,FALSE
41633,FALSE,FALSE,TRUE
41634,FALSE,TRUE,FALSE
41635,FALSE,FALSE,TRUE
41636,TRUE,FALSE,FALSE
41637,TRUE,FALSE,FALSE
41638,FALSE,FALSE,TRUE
41639,FALSE,TRUE,FALSE
41640,FALSE,FALSE,TRUE
41641,TRUE,FALSE,FALSE
41642,FALSE,TRUE,FALSE
41643,TRUE,FALSE,FALSE
41644,FALSE,FALSE,TRUE
41645,FALSE,FALSE,TRUE
41646,FALSE,FALSE,TRUE
41647,FALSE,TRUE,FALSE
41648,FALSE,TRUE,FALSE
41649,FALSE,TRUE,FALSE
41650,FALSE,FALSE,TRUE
41651,TRUE,FALSE,FALSE
41652,FALSE,FALSE,TRUE
41653,TRUE,FALSE,FALSE
41654,FALSE,FALSE,TRUE
41655,TRUE,FALSE,FALSE
41656,TRUE,FALSE,FALSE
41657,FALSE,FALSE,TRUE
41658,FALSE,TRUE,FALSE
41659,TRUE,FALSE,FALSE
41660,FALSE,TRUE,FALSE
41661,FALSE,FALSE,TRUE
41662,FALSE,FALSE,TRUE
41663,FALSE,TRUE,FALSE
41664,TRUE,FALSE,FALSE
41665,FALSE,FALSE,TRUE
41666,TRUE,FALSE,FALSE
41667,FALSE,FALSE,TRUE
41668,FALSE,TRUE,FALSE
41669,FALSE,FALSE,TRUE
41670,FALSE,FALSE,TRUE
41671,TRUE,FALSE,FALSE
41672,FALSE,TRUE,FALSE
41673,TRUE,FALSE,FALSE
41674,TRUE,FALSE,FALSE
41675,TRUE,FALSE,FALSE
41676,TRUE,FALSE,FALSE
41677,FALSE,TRUE,FALSE
41678,TRUE,FALSE,FALSE
41679,FALSE,FALSE,TRUE
41680,TRUE,FALSE,FALSE
41681,FALSE,FALSE,FALSE
41682,FALSE,TRUE,FALSE
41683,TRUE,FALSE,FALSE
41684,FALSE,FALSE,TRUE
41685,FALSE,TRUE,FALSE
41686,FALSE,FALSE,TRUE
41687,FALSE,TRUE,FALSE
41688,FALSE,FALSE,TRUE
41689,FALSE,FALSE,TRUE
41690,FALSE,TRUE,FALSE
41691,FALSE,FALSE,TRUE
41692,FALSE,TRUE,FALSE
41693,FALSE,FALSE,TRUE
41694,FALSE,FALSE,TRUE
41695,FALSE,TRUE,FALSE
41696,TRUE,FALSE,FALSE
41697,FALSE,TRUE,FALSE
41698,FALSE,TRUE,FALSE
41699,TRUE,FALSE,FALSE
41700,FALSE,FALSE,TRUE
41701,FALSE,TRUE,FALSE
41702,FALSE,TRUE,FALSE
41703,TRUE,FALSE,FALSE
41704,FALSE,FALSE,TRUE
41705,FALSE,TRUE,FALSE
41706,FALSE,FALSE,TRUE
41707,FALSE,TRUE,FALSE
41708,TRUE,FALSE,FALSE
41709,FALSE,FALSE,TRUE
41710,TRUE,FALSE,FALSE
41711,FALSE,FALSE,TRUE
41712,FALSE,TRUE,FALSE
41713,FALSE,FALSE,TRUE
41714,FALSE,FALSE,TRUE
41715,TRUE,FALSE,FALSE
41716,FALSE,TRUE,FALSE
41717,FALSE,FALSE,TRUE
41718,FALSE,FALSE,TRUE
41719,FALSE,FALSE,TRUE
41720,FALSE,FALSE,TRUE
41721,TRUE,FALSE,FALSE
41722,FALSE,FALSE,TRUE
41723,TRUE,FALSE,FALSE
41724,FALSE,FALSE,TRUE
41725,TRUE,FALSE,FALSE
41726,FALSE,TRUE,FALSE
41727,TRUE,FALSE,FALSE
41728,TRUE,FALSE,FALSE
41729,FALSE,TRUE,FALSE
41730,TRUE,FALSE,FALSE
41731,FALSE,TRUE,FALSE
41732,TRUE,FALSE,FALSE
41733,FALSE,FALSE,TRUE
41734,TRUE,FALSE,FALSE
41735,FALSE,FALSE,TRUE
41736,TRUE,FALSE,FALSE
41737,TRUE,FALSE,FALSE
41738,TRUE,FALSE,FALSE
41739,FALSE,FALSE,TRUE
41740,FALSE,FALSE,TRUE
41741,FALSE,TRUE,FALSE
41742,FALSE,TRUE,FALSE
41743,FALSE,TRUE,FALSE
41744,FALSE,FALSE,TRUE
41745,FALSE,TRUE,FALSE
41746,FALSE,TRUE,FALSE
41747,FALSE,TRUE,FALSE
41748,TRUE,FALSE,FALSE
41749,TRUE,FALSE,FALSE
41750,FALSE,FALSE,TRUE
41751,TRUE,FALSE,FALSE
41752,TRUE,FALSE,FALSE
41753,FALSE,FALSE,TRUE
41754,FALSE,TRUE,FALSE
41755,FALSE,TRUE,FALSE
41756,TRUE,FALSE,FALSE
41757,FALSE,FALSE,TRUE
41758,TRUE,FALSE,FALSE
41759,FALSE,TRUE,FALSE
41760,FALSE,TRUE,FALSE
41761,FALSE,TRUE,FALSE
41762,TRUE,FALSE,FALSE
41763,FALSE,FALSE,TRUE
41764,TRUE,FALSE,FALSE
41765,FALSE,TRUE,FALSE
41766,TRUE,FALSE,FALSE
41767,FALSE,FALSE,TRUE
41768,FALSE,FALSE,TRUE
41769,TRUE,FALSE,FALSE
41770,FALSE,TRUE,FALSE
41771,FALSE,TRUE,FALSE
41772,TRUE,FALSE,FALSE
41773,FALSE,TRUE,FALSE
41774,TRUE,FALSE,FALSE
41775,FALSE,FALSE,TRUE
41776,FALSE,FALSE,TRUE
41777,FALSE,FALSE,TRUE
41778,FALSE,TRUE,FALSE
41779,FALSE,TRUE,FALSE
41780,FALSE,FALSE,TRUE
41781,FALSE,FALSE,TRUE
41782,TRUE,FALSE,FALSE
41783,FALSE,TRUE,FALSE
41784,FALSE,TRUE,FALSE
41785,FALSE,TRUE,FALSE
41786,TRUE,FALSE,FALSE
41787,FALSE,TRUE,FALSE
41788,TRUE,FALSE,FALSE
41789,FALSE,TRUE,FALSE
41790,TRUE,FALSE,FALSE
41791,FALSE,FALSE,TRUE
41792,FALSE,TRUE,FALSE
41793,FALSE,FALSE,TRUE
41794,FALSE,TRUE,FALSE
41795,TRUE,FALSE,FALSE
41796,FALSE,TRUE,FALSE
41797,TRUE,FALSE,FALSE
41798,FALSE,FALSE,TRUE
41799,FALSE,FALSE,TRUE
41800,FALSE,FALSE,TRUE
41801,FALSE,FALSE,TRUE
41802,FALSE,TRUE,FALSE
41803,FALSE,FALSE,TRUE
41804,TRUE,FALSE,FALSE
41805,TRUE,FALSE,FALSE
41806,FALSE,FALSE,TRUE
41807,TRUE,FALSE,FALSE
41808,FALSE,TRUE,FALSE
41809,FALSE,FALSE,TRUE
41810,FALSE,TRUE,FALSE
41811,FALSE,TRUE,FALSE
41812,TRUE,FALSE,FALSE
41813,FALSE,TRUE,FALSE
41814,FALSE,TRUE,FALSE
41815,FALSE,FALSE,TRUE
41816,FALSE,FALSE,TRUE
41817,TRUE,FALSE,FALSE
41818,FALSE,FALSE,TRUE
41819,TRUE,FALSE,FALSE
41820,FALSE,FALSE,TRUE
41821,FALSE,FALSE,TRUE
41822,FALSE,TRUE,FALSE
41823,FALSE,FALSE,TRUE
41824,FALSE,TRUE,FALSE
41825,FALSE,TRUE,FALSE
41826,FALSE,TRUE,FALSE
41827,FALSE,FALSE,TRUE
41828,FALSE,FALSE,TRUE
41829,FALSE,TRUE,FALSE
41830,FALSE,TRUE,FALSE
41831,FALSE,FALSE,TRUE
41832,FALSE,TRUE,FALSE
41833,TRUE,FALSE,FALSE
41834,FALSE,FALSE,TRUE
41835,TRUE,FALSE,FALSE
41836,TRUE,FALSE,FALSE
41837,TRUE,FALSE,FALSE
41838,FALSE,FALSE,TRUE
41839,FALSE,FALSE,TRUE
41840,TRUE,FALSE,FALSE
41841,TRUE,FALSE,FALSE
41842,FALSE,FALSE,TRUE
41843,TRUE,FALSE,FALSE
41844,TRUE,FALSE,FALSE
41845,FALSE,FALSE,TRUE
41846,FALSE,TRUE,FALSE
41847,FALSE,FALSE,TRUE
41848,FALSE,FALSE,TRUE
41849,FALSE,TRUE,FALSE
41850,FALSE,FALSE,TRUE
41851,FALSE,FALSE,TRUE
41852,TRUE,FALSE,FALSE
41853,FALSE,FALSE,TRUE
41854,TRUE,FALSE,FALSE
41855,FALSE,TRUE,FALSE
41856,FALSE,FALSE,TRUE
41857,TRUE,FALSE,FALSE
41858,FALSE,FALSE,TRUE
41859,FALSE,TRUE,FALSE
41860,TRUE,FALSE,FALSE
41861,FALSE,FALSE,TRUE
41862,FALSE,TRUE,FALSE
41863,TRUE,FALSE,FALSE
41864,FALSE,TRUE,FALSE
41865,TRUE,FALSE,FALSE
41866,TRUE,FALSE,FALSE
41867,FALSE,TRUE,FALSE
41868,FALSE,FALSE,TRUE
41869,FALSE,FALSE,TRUE
41870,TRUE,FALSE,FALSE
41871,FALSE,FALSE,TRUE
41872,FALSE,FALSE,TRUE
41873,FALSE,FALSE,TRUE
41874,FALSE,TRUE,FALSE
41875,FALSE,FALSE,TRUE
41876,FALSE,TRUE,FALSE
41877,TRUE,FALSE,FALSE
41878,FALSE,FALSE,TRUE
41879,TRUE,FALSE,FALSE
41880,FALSE,TRUE,FALSE
41881,FALSE,FALSE,TRUE
41882,TRUE,FALSE,FALSE
41883,TRUE,FALSE,FALSE
41884,FALSE,TRUE,FALSE
41885,TRUE,FALSE,FALSE
41886,TRUE,FALSE,FALSE
41887,FALSE,TRUE,FALSE
41888,FALSE,TRUE,FALSE
41889,FALSE,FALSE,TRUE
41890,FALSE,FALSE,TRUE
41891,TRUE,FALSE,FALSE
41892,TRUE,FALSE,FALSE
41893,FALSE,TRUE,FALSE
41894,TRUE,FALSE,FALSE
41895,FALSE,FALSE,TRUE
41896,FALSE,FALSE,TRUE
41897,FALSE,TRUE,FALSE
41898,TRUE,FALSE,FALSE
41899,FALSE,FALSE,TRUE
41900,FALSE,TRUE,FALSE
41901,TRUE,FALSE,FALSE
41902,TRUE,FALSE,FALSE
41903,TRUE,FALSE,FALSE
41904,FALSE,TRUE,FALSE
41905,FALSE,TRUE,FALSE
41906,FALSE,TRUE,FALSE
41907,FALSE,FALSE,TRUE
41908,TRUE,FALSE,FALSE
41909,FALSE,TRUE,FALSE
41910,FALSE,TRUE,FALSE
41911,FALSE,FALSE,TRUE
41912,FALSE,FALSE,TRUE
41913,FALSE,TRUE,FALSE
41914,FALSE,FALSE,TRUE
41915,FALSE,TRUE,FALSE
41916,TRUE,FALSE,FALSE
41917,TRUE,FALSE,FALSE
41918,FALSE,TRUE,FALSE
41919,TRUE,FALSE,FALSE
41920,FALSE,FALSE,TRUE
41921,FALSE,FALSE,TRUE
41922,FALSE,FALSE,TRUE
41923,TRUE,FALSE,FALSE
41924,FALSE,TRUE,FALSE
41925,TRUE,FALSE,FALSE
41926,FALSE,FALSE,TRUE
41927,TRUE,FALSE,FALSE
41928,TRUE,FALSE,FALSE
41929,FALSE,FALSE,TRUE
41930,FALSE,FALSE,TRUE
41931,TRUE,FALSE,FALSE
41932,FALSE,FALSE,TRUE
41933,FALSE,FALSE,TRUE
41934,FALSE,TRUE,FALSE
41935,FALSE,TRUE,FALSE
41936,FALSE,FALSE,TRUE
41937,FALSE,TRUE,FALSE
41938,TRUE,FALSE,FALSE
41939,FALSE,FALSE,TRUE
41940,FALSE,FALSE,TRUE
41941,FALSE,FALSE,TRUE
41942,FALSE,TRUE,FALSE
41943,FALSE,TRUE,FALSE
41944,FALSE,FALSE,TRUE
41945,FALSE,TRUE,FALSE
41946,FALSE,TRUE,FALSE
41947,TRUE,FALSE,FALSE
41948,FALSE,FALSE,TRUE
41949,FALSE,FALSE,TRUE
41950,FALSE,FALSE,TRUE
41951,FALSE,FALSE,TRUE
41952,FALSE,TRUE,FALSE
41953,FALSE,TRUE,FALSE
41954,FALSE,TRUE,FALSE
41955,TRUE,FALSE,FALSE
41956,TRUE,FALSE,FALSE
41957,FALSE,FALSE,TRUE
41958,FALSE,TRUE,FALSE
41959,FALSE,TRUE,FALSE
41960,TRUE,FALSE,FALSE
41961,FALSE,FALSE,TRUE
41962,TRUE,FALSE,FALSE
41963,TRUE,FALSE,FALSE
41964,TRUE,FALSE,FALSE
41965,FALSE,FALSE,TRUE
41966,TRUE,FALSE,FALSE
41967,FALSE,FALSE,TRUE
41968,TRUE,FALSE,FALSE
41969,TRUE,FALSE,FALSE
41970,FALSE,FALSE,TRUE
41971,FALSE,FALSE,TRUE
41972,FALSE,TRUE,FALSE
41973,TRUE,FALSE,FALSE
41974,FALSE,TRUE,FALSE
41975,FALSE,TRUE,FALSE
41976,FALSE,FALSE,TRUE
41977,FALSE,TRUE,FALSE
41978,TRUE,FALSE,FALSE
41979,FALSE,FALSE,TRUE
41980,FALSE,FALSE,TRUE
41981,FALSE,TRUE,FALSE
41982,FALSE,FALSE,TRUE
41983,TRUE,FALSE,FALSE
41984,FALSE,FALSE,TRUE
41985,TRUE,FALSE,FALSE
41986,TRUE,FALSE,FALSE
41987,FALSE,FALSE,TRUE
41988,TRUE,FALSE,FALSE
41989,TRUE,FALSE,FALSE
41990,TRUE,FALSE,FALSE
41991,FALSE,FALSE,TRUE
41992,FALSE,FALSE,TRUE
41993,FALSE,TRUE,FALSE
41994,FALSE,FALSE,TRUE
41995,FALSE,FALSE,TRUE
41996,FALSE,TRUE,FALSE
41997,FALSE,FALSE,TRUE
41998,FALSE,FALSE,TRUE
41999,FALSE,TRUE,FALSE
42000,TRUE,FALSE,FALSE
42001,TRUE,FALSE,FALSE
42002,FALSE,FALSE,TRUE
42003,FALSE,FALSE,TRUE
42004,TRUE,FALSE,FALSE
42005,FALSE,FALSE,TRUE
42006,FALSE,FALSE,TRUE
42007,FALSE,TRUE,FALSE
42008,FALSE,FALSE,TRUE
42009,FALSE,TRUE,FALSE
42010,TRUE,FALSE,FALSE
42011,FALSE,TRUE,FALSE
42012,FALSE,TRUE,FALSE
42013,FALSE,FALSE,TRUE
